Position,Track Name,Artist,Streams,URL,Date,Region
41,Waste It On Me (feat. BTS),Steve Aoki,1097,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE,2018-11-03,lt
42,Money,Cardi B,1097,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-11-03,lt
43,rockstar (feat. 21 Savage),Post Malone,1093,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-11-03,lt
44,Somebody To Love - Remastered 2011,Queen,1080,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,2018-11-03,lt
45,Thunderclouds,Sia,1077,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-11-03,lt
46,Don't Stop Me Now - Remastered,Queen,1076,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2018-11-03,lt
47,Youngblood,5 Seconds of Summer,1059,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-11-03,lt
48,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,1034,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0,2018-11-03,lt
49,Happy Now,Kygo,1033,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2018-11-03,lt
50,Solo (feat. Demi Lovato),Clean Bandit,1031,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-11-03,lt
51,Say My Name,David Guetta,1029,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2018-11-03,lt
52,No Stylist,French Montana,1022,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-11-03,lt
53,Shotgun,George Ezra,1007,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2018-11-03,lt
54,1999,Charli XCX,1005,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8,2018-11-03,lt
Position,Track Name,Artist,Streams,URL,2018-11-05,lt
1,Shallow,Lady Gaga,5017,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-11-05,lt
2,"thank u, next",Ariana Grande,4471,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-11-05,lt
3,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,3304,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2018-11-05,lt
4,Without Me,Halsey,2916,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-11-05,lt
5,when the party's over,Billie Eilish,2836,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2018-11-05,lt
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2699,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,2018-11-05,lt
7,Bohemian Rhapsody - Remastered 2011,Queen,2696,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2018-11-05,lt
8,Promises (with Sam Smith),Calvin Harris,2548,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-11-05,lt
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2548,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-11-05,lt
10,Always Remember Us This Way,Lady Gaga,2497,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2018-11-05,lt
11,Let You Love Me,Rita Ora,2446,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS,2018-11-05,lt
12,Sweet but Psycho,Ava Max,2397,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-11-05,lt
13,Better,Khalid,2379,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-11-05,lt
14,Woman Like Me (feat. Nicki Minaj),Little Mix,2280,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,2018-11-05,lt
15,In My Mind,Dynoro,2228,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-11-05,lt
16,Another One Bites The Dust - Remastered 2011,Queen,2222,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2018-11-05,lt
17,Falling Down - Bonus Track,Lil Peep,2196,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,2018-11-05,lt
